rainfall,temperature,humidity,wind_speed,pressure,moisture_index,instability_index,pressure_drop,rain_intensity,risk_label
14.1,31.6,63.0,2.22,1007.0,888.3,1990.8000000000002,6.0,31.302000000000003,1
3.7,31.6,63.0,2.22,1007.0,233.10000000000002,1990.8000000000002,6.0,8.214,1
0.3,31.6,63.0,2.22,1007.0,18.9,1990.8000000000002,6.0,0.666,0
6.0,31.6,63.0,2.22,1007.0,378.0,1990.8000000000002,6.0,13.32,1
0.0,31.6,63.0,2.22,1007.0,0.0,1990.8000000000002,6.0,0.0,0
0.1,31.6,63.0,2.22,1007.0,6.300000000000001,1990.8000000000002,6.0,0.22200000000000003,0
7.3,31.6,63.0,2.22,1007.0,459.9,1990.8000000000002,6.0,16.206,1
2.5,31.6,63.0,2.22,1007.0,157.5,1990.8000000000002,6.0,5.550000000000001,1
0.0,31.6,63.0,2.22,1007.0,0.0,1990.8000000000002,6.0,0.0,0
0.2,31.6,63.0,2.22,1007.0,12.600000000000001,1990.8000000000002,6.0,0.44400000000000006,0
1.1,31.6,63.0,2.22,1007.0,69.30000000000001,1990.8000000000002,6.0,2.4420000000000006,0
0.9,31.6,63.0,2.22,1007.0,56.7,1990.8000000000002,6.0,1.9980000000000002,0
0.9,31.6,63.0,2.22,1007.0,56.7,1990.8000000000002,6.0,1.9980000000000002,0
0.0,31.6,63.0,2.22,1007.0,0.0,1990.8000000000002,6.0,0.0,0
0.0,31.6,63.0,2.22,1007.0,0.0,1990.8000000000002,6.0,0.0,0
0.0,31.6,63.0,2.22,1007.0,0.0,1990.8000000000002,6.0,0.0,0
0.1,31.6,63.0,2.22,1007.0,6.300000000000001,1990.8000000000002,6.0,0.22200000000000003,0
0.5,31.6,63.0,2.22,1007.0,31.5,1990.8000000000002,6.0,1.11,0
1.0,31.6,63.0,2.22,1007.0,63.0,1990.8000000000002,6.0,2.22,0
10.5,31.6,63.0,2.22,1007.0,661.5,1990.8000000000002,6.0,23.310000000000002,1
10.8,31.6,63.0,2.22,1007.0,680.4000000000001,1990.8000000000002,6.0,23.976000000000003,1
6.7,31.6,63.0,2.22,1007.0,422.1,1990.8000000000002,6.0,14.874000000000002,1
4.9,31.6,63.0,2.22,1007.0,308.70000000000005,1990.8000000000002,6.0,10.878000000000002,1
0.1,31.6,63.0,2.22,1007.0,6.300000000000001,1990.8000000000002,6.0,0.22200000000000003,0
2.3,31.6,63.0,2.22,1007.0,144.89999999999998,1990.8000000000002,6.0,5.106,1
5.0,31.6,63.0,2.22,1007.0,315.0,1990.8000000000002,6.0,11.100000000000001,1
0.0,31.6,63.0,2.22,1007.0,0.0,1990.8000000000002,6.0,0.0,0
13.1,31.6,63.0,2.22,1007.0,825.3,1990.8000000000002,6.0,29.082,1
2.1,32.22,54.0,2.78,1006.0,113.4,1739.8799999999999,7.0,5.838,1
1.8,32.22,54.0,2.78,1006.0,97.2,1739.8799999999999,7.0,5.004,0
0.5,32.22,54.0,2.78,1006.0,27.0,1739.8799999999999,7.0,1.39,0
2.0,32.22,54.0,2.78,1006.0,108.0,1739.8799999999999,7.0,5.56,1
3.6,32.22,54.0,2.78,1006.0,194.4,1739.8799999999999,7.0,10.008,1
12.4,32.22,54.0,2.78,1006.0,669.6,1739.8799999999999,7.0,34.472,1
13.2,32.22,54.0,2.78,1006.0,712.8,1739.8799999999999,7.0,36.696,1
1.5,32.22,54.0,2.78,1006.0,81.0,1739.8799999999999,7.0,4.17,0
1.8,32.22,54.0,2.78,1006.0,97.2,1739.8799999999999,7.0,5.004,0
0.1,32.22,54.0,2.78,1006.0,5.4,1739.8799999999999,7.0,0.27799999999999997,0
0.0,32.22,54.0,2.78,1006.0,0.0,1739.8799999999999,7.0,0.0,0
0.1,32.22,54.0,2.78,1006.0,5.4,1739.8799999999999,7.0,0.27799999999999997,0
0.5,32.22,54.0,2.78,1006.0,27.0,1739.8799999999999,7.0,1.39,0
0.0,32.22,54.0,2.78,1006.0,0.0,1739.8799999999999,7.0,0.0,0
0.2,32.22,54.0,2.78,1006.0,10.8,1739.8799999999999,7.0,0.5559999999999999,0
0.7,32.22,54.0,2.78,1006.0,37.8,1739.8799999999999,7.0,1.9459999999999997,0
0.0,32.22,54.0,2.78,1006.0,0.0,1739.8799999999999,7.0,0.0,0
0.0,32.22,54.0,2.78,1006.0,0.0,1739.8799999999999,7.0,0.0,0
4.5,32.22,54.0,2.78,1006.0,243.0,1739.8799999999999,7.0,12.51,1
7.5,32.22,54.0,2.78,1006.0,405.0,1739.8799999999999,7.0,20.849999999999998,1
1.7,32.22,54.0,2.78,1006.0,91.8,1739.8799999999999,7.0,4.726,0
0.1,32.22,54.0,2.78,1006.0,5.4,1739.8799999999999,7.0,0.27799999999999997,0
0.2,32.22,54.0,2.78,1006.0,10.8,1739.8799999999999,7.0,0.5559999999999999,0
2.2,32.22,54.0,2.78,1006.0,118.80000000000001,1739.8799999999999,7.0,6.116,1
5.1,32.22,54.0,2.78,1006.0,275.4,1739.8799999999999,7.0,14.177999999999997,1
39.0,32.22,54.0,2.78,1006.0,2106.0,1739.8799999999999,7.0,108.41999999999999,2
15.1,32.22,54.0,2.78,1006.0,815.4,1739.8799999999999,7.0,41.977999999999994,1
23.6,32.22,54.0,2.78,1006.0,1274.4,1739.8799999999999,7.0,65.608,2
0.0,32.22,54.0,2.78,1006.0,0.0,1739.8799999999999,7.0,0.0,0
0.0,32.22,54.0,2.78,1006.0,0.0,1739.8799999999999,7.0,0.0,0
9.4,32.22,54.0,2.78,1006.0,507.6,1739.8799999999999,7.0,26.131999999999998,1
1.0,32.22,54.0,2.78,1006.0,54.0,1739.8799999999999,7.0,2.78,0
3.8,32.22,54.0,2.78,1006.0,205.2,1739.8799999999999,7.0,10.563999999999998,1
7.9,31.75,60.0,2.57,1007.0,474.0,1905.0,6.0,20.303,1
0.4,31.75,60.0,2.57,1007.0,24.0,1905.0,6.0,1.028,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.4,31.75,60.0,2.57,1007.0,24.0,1905.0,6.0,1.028,0
6.0,31.75,60.0,2.57,1007.0,360.0,1905.0,6.0,15.419999999999998,1
16.0,31.75,60.0,2.57,1007.0,960.0,1905.0,6.0,41.12,1
9.2,31.75,60.0,2.57,1007.0,552.0,1905.0,6.0,23.644,1
0.7,31.75,60.0,2.57,1007.0,42.0,1905.0,6.0,1.7989999999999997,0
2.1,31.75,60.0,2.57,1007.0,126.0,1905.0,6.0,5.397,1
2.2,31.75,60.0,2.57,1007.0,132.0,1905.0,6.0,5.654,1
1.7,31.75,60.0,2.57,1007.0,102.0,1905.0,6.0,4.369,0
8.6,31.75,60.0,2.57,1007.0,516.0,1905.0,6.0,22.101999999999997,1
1.9,31.75,60.0,2.57,1007.0,114.0,1905.0,6.0,4.882999999999999,0
0.2,31.75,60.0,2.57,1007.0,12.0,1905.0,6.0,0.514,0
0.1,31.75,60.0,2.57,1007.0,6.0,1905.0,6.0,0.257,0
1.4,31.75,60.0,2.57,1007.0,84.0,1905.0,6.0,3.5979999999999994,0
9.6,31.75,60.0,2.57,1007.0,576.0,1905.0,6.0,24.671999999999997,1
0.2,31.75,60.0,2.57,1007.0,12.0,1905.0,6.0,0.514,0
1.7,31.75,60.0,2.57,1007.0,102.0,1905.0,6.0,4.369,0
7.0,31.75,60.0,2.57,1007.0,420.0,1905.0,6.0,17.99,1
0.7,31.75,60.0,2.57,1007.0,42.0,1905.0,6.0,1.7989999999999997,0
0.7,31.75,60.0,2.57,1007.0,42.0,1905.0,6.0,1.7989999999999997,0
1.4,31.75,60.0,2.57,1007.0,84.0,1905.0,6.0,3.5979999999999994,0
0.4,31.75,60.0,2.57,1007.0,24.0,1905.0,6.0,1.028,0
18.5,31.75,60.0,2.57,1007.0,1110.0,1905.0,6.0,47.544999999999995,1
22.0,31.75,60.0,2.57,1007.0,1320.0,1905.0,6.0,56.54,2
3.6,31.75,60.0,2.57,1007.0,216.0,1905.0,6.0,9.251999999999999,1
7.5,31.75,60.0,2.57,1007.0,450.0,1905.0,6.0,19.275,1
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
1.3,31.75,60.0,2.57,1007.0,78.0,1905.0,6.0,3.3409999999999997,0
0.3,31.75,60.0,2.57,1007.0,18.0,1905.0,6.0,0.7709999999999999,0
4.4,31.75,60.0,2.57,1007.0,264.0,1905.0,6.0,11.308,1
6.9,31.75,60.0,2.57,1007.0,414.0,1905.0,6.0,17.733,1
1.9,31.75,60.0,2.57,1007.0,114.0,1905.0,6.0,4.882999999999999,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.1,31.75,60.0,2.57,1007.0,6.0,1905.0,6.0,0.257,0
2.3,31.75,60.0,2.57,1007.0,138.0,1905.0,6.0,5.911,1
1.0,31.75,60.0,2.57,1007.0,60.0,1905.0,6.0,2.57,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.5,31.75,60.0,2.57,1007.0,30.0,1905.0,6.0,1.285,0
0.6,31.75,60.0,2.57,1007.0,36.0,1905.0,6.0,1.5419999999999998,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.6,31.75,60.0,2.57,1007.0,36.0,1905.0,6.0,1.5419999999999998,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
5.5,31.75,60.0,2.57,1007.0,330.0,1905.0,6.0,14.135,1
0.5,31.75,60.0,2.57,1007.0,30.0,1905.0,6.0,1.285,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
1.3,31.75,60.0,2.57,1007.0,78.0,1905.0,6.0,3.3409999999999997,0
2.8,31.75,60.0,2.57,1007.0,168.0,1905.0,6.0,7.195999999999999,1
0.2,31.75,60.0,2.57,1007.0,12.0,1905.0,6.0,0.514,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
1.0,31.75,60.0,2.57,1007.0,60.0,1905.0,6.0,2.57,0
0.2,31.75,60.0,2.57,1007.0,12.0,1905.0,6.0,0.514,0
7.4,31.75,60.0,2.57,1007.0,444.0,1905.0,6.0,19.018,1
0.5,29.7,66.0,2.57,1007.0,33.0,1960.2,6.0,1.285,0
0.5,29.7,66.0,2.57,1007.0,33.0,1960.2,6.0,1.285,0
0.1,29.7,66.0,2.57,1007.0,6.6000000000000005,1960.2,6.0,0.257,0
0.5,29.7,66.0,2.57,1007.0,33.0,1960.2,6.0,1.285,0
13.8,29.7,66.0,2.57,1007.0,910.8000000000001,1960.2,6.0,35.466,1
38.2,29.7,66.0,2.57,1007.0,2521.2000000000003,1960.2,6.0,98.174,2
1.8,29.7,66.0,2.57,1007.0,118.8,1960.2,6.0,4.6259999999999994,0
4.9,29.7,66.0,2.57,1007.0,323.40000000000003,1960.2,6.0,12.593,1
4.2,29.7,66.0,2.57,1007.0,277.2,1960.2,6.0,10.794,1
0.0,29.7,66.0,2.57,1007.0,0.0,1960.2,6.0,0.0,0
0.0,29.7,66.0,2.57,1007.0,0.0,1960.2,6.0,0.0,0
3.1,29.7,66.0,2.57,1007.0,204.6,1960.2,6.0,7.967,1
0.0,29.7,66.0,2.57,1007.0,0.0,1960.2,6.0,0.0,0
0.1,29.7,66.0,2.57,1007.0,6.6000000000000005,1960.2,6.0,0.257,0
0.7,29.7,66.0,2.57,1007.0,46.199999999999996,1960.2,6.0,1.7989999999999997,0
2.7,29.7,66.0,2.57,1007.0,178.20000000000002,1960.2,6.0,6.939,1
0.0,29.7,66.0,2.57,1007.0,0.0,1960.2,6.0,0.0,0
0.3,29.7,66.0,2.57,1007.0,19.8,1960.2,6.0,0.7709999999999999,0
1.0,29.7,66.0,2.57,1007.0,66.0,1960.2,6.0,2.57,0
0.0,29.7,66.0,2.57,1007.0,0.0,1960.2,6.0,0.0,0
4.4,29.7,66.0,2.57,1007.0,290.40000000000003,1960.2,6.0,11.308,1
0.0,29.7,66.0,2.57,1007.0,0.0,1960.2,6.0,0.0,0
0.1,29.7,66.0,2.57,1007.0,6.6000000000000005,1960.2,6.0,0.257,0
0.1,29.7,66.0,2.57,1007.0,6.6000000000000005,1960.2,6.0,0.257,0
0.5,29.7,66.0,2.57,1007.0,33.0,1960.2,6.0,1.285,0
6.1,29.7,66.0,2.57,1007.0,402.59999999999997,1960.2,6.0,15.676999999999998,1
17.7,29.7,66.0,2.57,1007.0,1168.2,1960.2,6.0,45.489,1
4.9,29.7,66.0,2.57,1007.0,323.40000000000003,1960.2,6.0,12.593,1
0.0,29.7,66.0,2.57,1007.0,0.0,1960.2,6.0,0.0,0
0.0,29.7,66.0,2.57,1007.0,0.0,1960.2,6.0,0.0,0
15.3,29.7,66.0,2.57,1007.0,1009.8000000000001,1960.2,6.0,39.321,1
0.7,29.7,66.0,2.57,1007.0,46.199999999999996,1960.2,6.0,1.7989999999999997,0
0.9,29.7,66.0,2.57,1007.0,59.4,1960.2,6.0,2.3129999999999997,0
7.4,31.91,60.0,1.47,1008.0,444.0,1914.6,5.0,10.878,1
0.5,31.91,60.0,1.47,1008.0,30.0,1914.6,5.0,0.735,0
0.8,31.91,60.0,1.47,1008.0,48.0,1914.6,5.0,1.176,0
0.2,31.91,60.0,1.47,1008.0,12.0,1914.6,5.0,0.294,0
5.3,31.91,60.0,1.47,1008.0,318.0,1914.6,5.0,7.7909999999999995,1
7.6,31.91,60.0,1.47,1008.0,456.0,1914.6,5.0,11.171999999999999,1
1.9,31.91,60.0,1.47,1008.0,114.0,1914.6,5.0,2.7929999999999997,0
0.3,31.91,60.0,1.47,1008.0,18.0,1914.6,5.0,0.441,0
2.5,31.91,60.0,1.47,1008.0,150.0,1914.6,5.0,3.675,1
0.5,31.91,60.0,1.47,1008.0,30.0,1914.6,5.0,0.735,0
0.1,31.91,60.0,1.47,1008.0,6.0,1914.6,5.0,0.147,0
11.1,31.91,60.0,1.47,1008.0,666.0,1914.6,5.0,16.317,1
2.4,31.91,60.0,1.47,1008.0,144.0,1914.6,5.0,3.528,1
0.0,31.91,60.0,1.47,1008.0,0.0,1914.6,5.0,0.0,0
0.1,31.91,60.0,1.47,1008.0,6.0,1914.6,5.0,0.147,0
1.0,31.91,60.0,1.47,1008.0,60.0,1914.6,5.0,1.47,0
1.4,31.91,60.0,1.47,1008.0,84.0,1914.6,5.0,2.058,0
0.2,31.91,60.0,1.47,1008.0,12.0,1914.6,5.0,0.294,0
3.9,31.91,60.0,1.47,1008.0,234.0,1914.6,5.0,5.733,1
0.0,31.91,60.0,1.47,1008.0,0.0,1914.6,5.0,0.0,0
0.0,31.91,60.0,1.47,1008.0,0.0,1914.6,5.0,0.0,0
0.0,31.91,60.0,1.47,1008.0,0.0,1914.6,5.0,0.0,0
0.1,31.91,60.0,1.47,1008.0,6.0,1914.6,5.0,0.147,0
0.3,31.91,60.0,1.47,1008.0,18.0,1914.6,5.0,0.441,0
3.9,31.91,60.0,1.47,1008.0,234.0,1914.6,5.0,5.733,1
24.9,31.91,60.0,1.47,1008.0,1494.0,1914.6,5.0,36.602999999999994,2
32.5,31.91,60.0,1.47,1008.0,1950.0,1914.6,5.0,47.775,2
14.7,31.91,60.0,1.47,1008.0,882.0,1914.6,5.0,21.608999999999998,1
0.4,31.91,60.0,1.47,1008.0,24.0,1914.6,5.0,0.588,0
0.1,31.91,60.0,1.47,1008.0,6.0,1914.6,5.0,0.147,0
4.2,31.91,60.0,1.47,1008.0,252.0,1914.6,5.0,6.174,1
0.2,31.91,60.0,1.47,1008.0,12.0,1914.6,5.0,0.294,0
0.7,31.91,60.0,1.47,1008.0,42.0,1914.6,5.0,1.029,0
7.3,33.72,54.0,1.06,1006.0,394.2,1820.8799999999999,7.0,7.738,1
7.4,33.72,54.0,1.06,1006.0,399.6,1820.8799999999999,7.0,7.844000000000001,1
1.9,33.72,54.0,1.06,1006.0,102.6,1820.8799999999999,7.0,2.014,0
0.0,33.72,54.0,1.06,1006.0,0.0,1820.8799999999999,7.0,0.0,0
0.6,33.72,54.0,1.06,1006.0,32.4,1820.8799999999999,7.0,0.636,0
2.6,33.72,54.0,1.06,1006.0,140.4,1820.8799999999999,7.0,2.7560000000000002,1
9.0,33.72,54.0,1.06,1006.0,486.0,1820.8799999999999,7.0,9.540000000000001,1
0.6,33.72,54.0,1.06,1006.0,32.4,1820.8799999999999,7.0,0.636,0
12.3,33.72,54.0,1.06,1006.0,664.2,1820.8799999999999,7.0,13.038000000000002,1
4.3,33.72,54.0,1.06,1006.0,232.2,1820.8799999999999,7.0,4.558,1
1.4,33.72,54.0,1.06,1006.0,75.6,1820.8799999999999,7.0,1.484,0
0.3,33.72,54.0,1.06,1006.0,16.2,1820.8799999999999,7.0,0.318,0
1.3,33.72,54.0,1.06,1006.0,70.2,1820.8799999999999,7.0,1.3780000000000001,0
0.1,33.72,54.0,1.06,1006.0,5.4,1820.8799999999999,7.0,0.10600000000000001,0
2.0,33.72,54.0,1.06,1006.0,108.0,1820.8799999999999,7.0,2.12,1
1.4,33.72,54.0,1.06,1006.0,75.6,1820.8799999999999,7.0,1.484,0
0.8,33.72,54.0,1.06,1006.0,43.2,1820.8799999999999,7.0,0.8480000000000001,0
0.0,33.72,54.0,1.06,1006.0,0.0,1820.8799999999999,7.0,0.0,0
0.0,33.72,54.0,1.06,1006.0,0.0,1820.8799999999999,7.0,0.0,0
2.3,33.72,54.0,1.06,1006.0,124.19999999999999,1820.8799999999999,7.0,2.4379999999999997,1
0.6,33.72,54.0,1.06,1006.0,32.4,1820.8799999999999,7.0,0.636,0
0.4,33.72,54.0,1.06,1006.0,21.6,1820.8799999999999,7.0,0.42400000000000004,0
0.4,33.72,54.0,1.06,1006.0,21.6,1820.8799999999999,7.0,0.42400000000000004,0
1.1,33.72,54.0,1.06,1006.0,59.400000000000006,1820.8799999999999,7.0,1.1660000000000001,0
0.3,33.72,54.0,1.06,1006.0,16.2,1820.8799999999999,7.0,0.318,0
10.7,33.72,54.0,1.06,1006.0,577.8,1820.8799999999999,7.0,11.342,1
1.3,33.72,54.0,1.06,1006.0,70.2,1820.8799999999999,7.0,1.3780000000000001,0
5.2,33.72,54.0,1.06,1006.0,280.8,1820.8799999999999,7.0,5.5120000000000005,1
0.0,33.72,54.0,1.06,1006.0,0.0,1820.8799999999999,7.0,0.0,0
0.1,33.72,54.0,1.06,1006.0,5.4,1820.8799999999999,7.0,0.10600000000000001,0
0.6,33.72,54.0,1.06,1006.0,32.4,1820.8799999999999,7.0,0.636,0
0.0,33.72,54.0,1.06,1006.0,0.0,1820.8799999999999,7.0,0.0,0
4.6,33.72,54.0,1.06,1006.0,248.39999999999998,1820.8799999999999,7.0,4.8759999999999994,1
4.9,31.75,60.0,2.57,1007.0,294.0,1905.0,6.0,12.593,1
2.0,31.75,60.0,2.57,1007.0,120.0,1905.0,6.0,5.14,1
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
28.3,31.75,60.0,2.57,1007.0,1698.0,1905.0,6.0,72.731,2
16.6,31.75,60.0,2.57,1007.0,996.0000000000001,1905.0,6.0,42.662,1
5.2,31.75,60.0,2.57,1007.0,312.0,1905.0,6.0,13.363999999999999,1
1.6,31.75,60.0,2.57,1007.0,96.0,1905.0,6.0,4.112,0
15.5,31.75,60.0,2.57,1007.0,930.0,1905.0,6.0,39.835,1
0.1,31.75,60.0,2.57,1007.0,6.0,1905.0,6.0,0.257,0
0.1,31.75,60.0,2.57,1007.0,6.0,1905.0,6.0,0.257,0
2.9,31.75,60.0,2.57,1007.0,174.0,1905.0,6.0,7.452999999999999,1
2.3,31.75,60.0,2.57,1007.0,138.0,1905.0,6.0,5.911,1
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
3.7,31.75,60.0,2.57,1007.0,222.0,1905.0,6.0,9.509,1
3.4,31.75,60.0,2.57,1007.0,204.0,1905.0,6.0,8.738,1
0.8,31.75,60.0,2.57,1007.0,48.0,1905.0,6.0,2.056,0
2.0,31.75,60.0,2.57,1007.0,120.0,1905.0,6.0,5.14,1
1.3,31.75,60.0,2.57,1007.0,78.0,1905.0,6.0,3.3409999999999997,0
0.6,31.75,60.0,2.57,1007.0,36.0,1905.0,6.0,1.5419999999999998,0
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
2.1,31.75,60.0,2.57,1007.0,126.0,1905.0,6.0,5.397,1
0.0,31.75,60.0,2.57,1007.0,0.0,1905.0,6.0,0.0,0
26.2,31.75,60.0,2.57,1007.0,1572.0,1905.0,6.0,67.33399999999999,2
42.6,31.75,60.0,2.57,1007.0,2556.0,1905.0,6.0,109.482,2
7.8,31.75,60.0,2.57,1007.0,468.0,1905.0,6.0,20.046,1
5.0,31.75,60.0,2.57,1007.0,300.0,1905.0,6.0,12.85,1
3.4,31.75,60.0,2.57,1007.0,204.0,1905.0,6.0,8.738,1
0.6,31.75,60.0,2.57,1007.0,36.0,1905.0,6.0,1.5419999999999998,0
4.6,31.75,60.0,2.57,1007.0,276.0,1905.0,6.0,11.822,1
2.9,31.75,60.0,2.57,1007.0,174.0,1905.0,6.0,7.452999999999999,1
2.1,31.75,60.0,2.57,1007.0,126.0,1905.0,6.0,5.397,1
9.2,32.14,60.0,1.38,1006.0,552.0,1928.4,7.0,12.695999999999998,1
2.2,32.14,60.0,1.38,1006.0,132.0,1928.4,7.0,3.036,1
0.4,32.14,60.0,1.38,1006.0,24.0,1928.4,7.0,0.5519999999999999,0
0.0,32.14,60.0,1.38,1006.0,0.0,1928.4,7.0,0.0,0
5.8,32.14,60.0,1.38,1006.0,348.0,1928.4,7.0,8.004,1
6.6,32.14,60.0,1.38,1006.0,396.0,1928.4,7.0,9.107999999999999,1
14.3,32.14,60.0,1.38,1006.0,858.0,1928.4,7.0,19.733999999999998,1
0.7,32.14,60.0,1.38,1006.0,42.0,1928.4,7.0,0.9659999999999999,0
12.6,32.14,60.0,1.38,1006.0,756.0,1928.4,7.0,17.387999999999998,1
0.3,32.14,60.0,1.38,1006.0,18.0,1928.4,7.0,0.414,0
0.3,32.14,60.0,1.38,1006.0,18.0,1928.4,7.0,0.414,0
2.4,32.14,60.0,1.38,1006.0,144.0,1928.4,7.0,3.312,1
1.3,32.14,60.0,1.38,1006.0,78.0,1928.4,7.0,1.7939999999999998,0
0.0,32.14,60.0,1.38,1006.0,0.0,1928.4,7.0,0.0,0
1.8,32.14,60.0,1.38,1006.0,108.0,1928.4,7.0,2.484,0
0.2,32.14,60.0,1.38,1006.0,12.0,1928.4,7.0,0.27599999999999997,0
4.0,32.14,60.0,1.38,1006.0,240.0,1928.4,7.0,5.52,1
0.0,32.14,60.0,1.38,1006.0,0.0,1928.4,7.0,0.0,0
0.8,32.14,60.0,1.38,1006.0,48.0,1928.4,7.0,1.1039999999999999,0
3.4,32.14,60.0,1.38,1006.0,204.0,1928.4,7.0,4.691999999999999,1
1.4,32.14,60.0,1.38,1006.0,84.0,1928.4,7.0,1.9319999999999997,0
0.0,32.14,60.0,1.38,1006.0,0.0,1928.4,7.0,0.0,0
0.0,32.14,60.0,1.38,1006.0,0.0,1928.4,7.0,0.0,0
0.0,32.14,60.0,1.38,1006.0,0.0,1928.4,7.0,0.0,0
0.6,32.14,60.0,1.38,1006.0,36.0,1928.4,7.0,0.828,0
69.9,32.14,60.0,1.38,1006.0,4194.0,1928.4,7.0,96.462,2
0.3,32.14,60.0,1.38,1006.0,18.0,1928.4,7.0,0.414,0
10.2,32.14,60.0,1.38,1006.0,612.0,1928.4,7.0,14.075999999999999,1
0.1,32.14,60.0,1.38,1006.0,6.0,1928.4,7.0,0.13799999999999998,0
0.0,32.14,60.0,1.38,1006.0,0.0,1928.4,7.0,0.0,0
0.1,32.14,60.0,1.38,1006.0,6.0,1928.4,7.0,0.13799999999999998,0
0.0,32.14,60.0,1.38,1006.0,0.0,1928.4,7.0,0.0,0
0.6,32.14,60.0,1.38,1006.0,36.0,1928.4,7.0,0.828,0
0.7,32.28,50.0,3.06,1007.0,35.0,1614.0,6.0,2.142,0
0.7,32.28,50.0,3.06,1007.0,35.0,1614.0,6.0,2.142,0
0.2,32.28,50.0,3.06,1007.0,10.0,1614.0,6.0,0.6120000000000001,0
0.0,32.28,50.0,3.06,1007.0,0.0,1614.0,6.0,0.0,0
1.1,32.28,50.0,3.06,1007.0,55.00000000000001,1614.0,6.0,3.3660000000000005,0
28.8,32.28,50.0,3.06,1007.0,1440.0,1614.0,6.0,88.128,2
1.1,32.28,50.0,3.06,1007.0,55.00000000000001,1614.0,6.0,3.3660000000000005,0
1.8,32.28,50.0,3.06,1007.0,90.0,1614.0,6.0,5.508,0
0.1,32.28,50.0,3.06,1007.0,5.0,1614.0,6.0,0.30600000000000005,0
0.0,32.28,50.0,3.06,1007.0,0.0,1614.0,6.0,0.0,0
0.1,32.28,50.0,3.06,1007.0,5.0,1614.0,6.0,0.30600000000000005,0
0.7,32.28,50.0,3.06,1007.0,35.0,1614.0,6.0,2.142,0
0.0,32.28,50.0,3.06,1007.0,0.0,1614.0,6.0,0.0,0
0.0,32.28,50.0,3.06,1007.0,0.0,1614.0,6.0,0.0,0
0.1,32.28,50.0,3.06,1007.0,5.0,1614.0,6.0,0.30600000000000005,0
1.2,32.28,50.0,3.06,1007.0,60.0,1614.0,6.0,3.6719999999999997,0
0.7,32.28,50.0,3.06,1007.0,35.0,1614.0,6.0,2.142,0
0.0,32.28,50.0,3.06,1007.0,0.0,1614.0,6.0,0.0,0
0.0,32.28,50.0,3.06,1007.0,0.0,1614.0,6.0,0.0,0
0.0,32.28,50.0,3.06,1007.0,0.0,1614.0,6.0,0.0,0
0.5,32.28,50.0,3.06,1007.0,25.0,1614.0,6.0,1.53,0
0.3,32.28,50.0,3.06,1007.0,15.0,1614.0,6.0,0.9179999999999999,0
0.2,32.28,50.0,3.06,1007.0,10.0,1614.0,6.0,0.6120000000000001,0
0.0,32.28,50.0,3.06,1007.0,0.0,1614.0,6.0,0.0,0
1.4,32.28,50.0,3.06,1007.0,70.0,1614.0,6.0,4.284,0
3.0,32.28,50.0,3.06,1007.0,150.0,1614.0,6.0,9.18,1
0.0,32.28,50.0,3.06,1007.0,0.0,1614.0,6.0,0.0,0
0.0,32.28,50.0,3.06,1007.0,0.0,1614.0,6.0,0.0,0
0.3,32.28,50.0,3.06,1007.0,15.0,1614.0,6.0,0.9179999999999999,0
0.0,32.28,50.0,3.06,1007.0,0.0,1614.0,6.0,0.0,0
0.0,32.28,50.0,3.06,1007.0,0.0,1614.0,6.0,0.0,0
18.7,32.28,50.0,3.06,1007.0,935.0,1614.0,6.0,57.222,1
